0.069910,0.591789,0.819997
0.280216,0.619729,1.391725
0.196993,0.547722,0.696337
0.081626,0.611529,1.116236
0.156113,1.121799,1.460601
3.186962,5.155261,5.714201
0.955577,1.905653,2.015890
0.988266,2.047374,2.073264
0.146887,0.613981,0.806594
0.216622,0.963894,0.771901
0.618563,2.058941,1.502197
0.041958,0.603223,0.717740
0.582892,2.393870,2.361430
0.666163,1.370233,1.438815
0.633617,0.961903,1.326121
0.450823,1.420181,2.012822
0.315426,1.273466,1.096226
0.371182,1.946462,1.099842
0.341101,0.569193,0.983378
1.542694,2.831890,1.938007
0.198464,1.289642,1.529883
0.126589,0.623991,0.632481
0.797920,0.594279,1.294349
0.697907,0.947702,0.674587
0.105696,0.614964,0.752627
0.519406,2.112701,2.143225
0.634545,1.289922,1.366006
0.298886,0.599096,1.363977
0.363489,0.638229,0.869119
0.167236,0.577127,0.732279
0.162033,0.604969,0.684752
2.097360,2.905661,2.387764
0.335274,1.412065,1.137860
0.233188,1.415583,1.459345
0.350643,0.613041,0.638508
0.233341,0.585466,1.118573
0.514164,1.303819,0.892998
0.297842,1.417615,1.442059
0.477981,0.939533,1.093344
0.222642,0.614358,0.766808
0.576693,0.590560,0.986436
0.778587,1.443245,1.794773
3.174776,4.633873,5.521855
0.065708,0.665854,0.909256
0.354697,0.963837,0.914264
0.159577,0.946498,0.579590
0.220873,0.628629,1.303092
0.160462,1.185534,1.455567
0.094542,0.616436,0.797229
0.230509,0.593918,0.815736
0.437764,1.361867,1.975037
0.043923,0.579808,0.927941
0.201423,0.958294,0.400950
0.364235,0.545998,0.882341
0.249909,0.961429,0.353386
0.246054,0.606161,0.723950
0.846415,1.790805,0.670385
0.404487,0.582249,1.490962
0.319339,0.610935,0.680739
0.267768,1.397682,1.556141
0.643469,0.964828,0.902981
0.192049,0.950191,0.521242
0.413812,1.399721,1.823437
0.146529,0.588000,0.923392
1.975024,3.380427,4.251950
0.138213,0.623912,0.631742
0.716997,2.426689,2.006199
0.593482,2.378277,1.892189
0.349548,1.435436,1.859055
1.648775,4.107821,2.665058
0.194345,0.945407,0.567301
0.189461,0.589743,0.591189
0.090115,0.549541,0.699853
0.292096,0.981714,0.863223
0.879813,1.932798,2.097893
0.210370,0.661726,1.274565
0.186269,1.396451,1.249716
0.411349,0.957367,1.486166
0.823825,1.227989,1.058570
3.098226,4.301260,3.544825
0.181596,0.956328,0.387635
0.192907,0.627003,0.597444
0.677125,1.800200,1.047796
0.243410,0.560221,0.864524
1.032132,3.432455,2.369175
0.351847,0.954104,0.534137
0.332622,0.951060,0.814878
0.509882,1.804586,0.585560
0.636488,1.799356,0.294468
0.544711,0.606193,1.455383
0.279618,0.975805,0.524313
0.169270,1.415164,1.343373
0.295208,1.323674,1.686100
0.189743,0.637280,0.956466
0.211185,1.397900,1.437709
0.072458,0.665383,0.716173
0.203116,0.602920,0.902346
0.338066,1.404687,1.370550
1.089648,1.790168,0.960431
0.103735,0.578169,0.713711
0.204010,1.196183,1.248008
0.298144,0.946464,0.682125
2.688854,3.347149,2.741954
0.563318,0.604193,1.187908
0.077207,0.600963,0.811302
0.592995,2.328649,2.102587
0.333084,0.939944,0.487419
0.343795,1.424410,1.672087
0.605860,0.611466,0.930692
0.664591,0.964499,0.574256
0.104059,0.586696,0.920468
0.291980,1.390655,1.500333
0.276887,1.421144,1.123052
0.210580,1.173602,1.103284
0.190268,0.601732,1.195451
0.262398,1.429190,1.563831
0.515122,1.188816,1.521739
0.536158,0.987979,0.739096
0.273042,0.615905,1.365535
0.414064,1.434439,1.974496
0.056619,0.548709,0.818218
0.648420,2.636231,2.477721
0.284630,0.628052,0.627973
0.323362,0.950330,0.882642
0.091772,0.598615,1.052811
0.534677,1.785649,0.555376
0.580012,1.789859,0.820915
0.640452,2.385545,1.890416
0.481776,1.391585,1.929665
1.171486,3.711201,3.444367
0.488908,1.337939,1.648315
0.147821,0.947941,0.530479
0.534823,1.129998,2.173466
